state	county_name	lat	lon	county_fips
NJ	Union County	40.659871	-74.308696	34039
NJ	Warren County	40.853491	-75.009498	34041
NM	Bernalillo County	35.053628	-106.66908	35001
NM	Catron County	33.901621	-108.391928	35003
NM	Chaves County	33.361604	-104.469837	35005
NM	Cibola County	34.928272	-107.99268	35006
NM	Colfax County	36.612964	-104.64011	35007
NM	Curry County	34.572984	-103.346055	35009
NM	De Baca County	34.359273	-104.368696	35011
NM	Do̱a Ana County	32.349919	-106.834968	35013
NM	Eddy County	32.457835	-104.306434	35015
NM	Grant County	32.732087	-108.381504	35017
NM	Guadalupe County	34.869748	-104.784898	35019
NM	Harding County	35.859352	-103.853424	35021
NM	Hidalgo County	31.898052	-108.751929	35023
NM	Lea County	32.795687	-103.413271	35025
NM	Lincoln County	33.740841	-105.449805	35027
NM	Los Alamos County	35.870047	-106.307968	35028
NM	Luna County	32.184523	-107.747191	35029
NM	McKinley County	35.584062	-108.253294	35031
NM	Mora County	35.982841	-104.921898	35033
NM	Otero County	32.615599	-105.751308	35035
NM	Quay County	35.107018	-103.548071	35037
NM	Rio Arriba County	36.509669	-106.693983	35039
NM	Roosevelt County	34.021207	-103.483004	35041
NM	Sandoval County	35.685091	-106.883119	35043
NM	San Juan County	36.511624	-108.324578	35045
NM	San Miguel County	35.476859	-104.803519	35047
NM	Santa Fe County	35.514531	-105.963972	35049
NM	Sierra County	33.119468	-107.188161	35051
NM	Socorro County	33.991658	-106.939136	35053
NM	Taos County	36.577183	-105.638878	35055
NM	Torrance County	34.554998	-105.890577	35057
NM	Union County	36.488085	-103.475723	35059
NM	Valencia County	34.71684	-106.806582	35061
NY	Albany County	42.58824	-73.97401	36001
NY	Allegany County	42.247853	-78.026153	36003
NY	Bronx County	40.848711	-73.852939	36005
NY	Broome County	42.161977	-75.830283	36007
NY	Cattaraugus County	42.239099	-78.662332	36009
NY	Cayuga County	43.008546	-76.574587	36011
NY	Chautauqua County	42.304216	-79.407595	36013
NY	Chemung County	42.148697	-76.752471	36015
NY	Chenango County	42.478024	-75.602241	36017
NY	Clinton County	44.752712	-73.705643	36019
NY	Columbia County	42.247696	-73.626718	36021
NY	Cortland County	42.594039	-76.07624	36023
NY	Delaware County	42.193986	-74.966728	36025
NY	Dutchess County	41.754825	-73.740014	36027
NY	Erie County	42.752759	-78.778192	36029
NY	Essex County	44.109601	-73.778431	36031
NY	Franklin County	44.594376	-74.31067	36033
NY	Fulton County	43.115609	-74.423678	36035
NY	Genesee County	43.00091	-78.192778	36037
NY	Greene County	42.28697	-74.149542	36039
NY	Hamilton County	43.657879	-74.502456	36041
NY	Herkimer County	43.571009	-74.841097	36043
NY	Jefferson County	43.996389	-76.052968	36045
NY	Kings County	40.635045	-73.95064	36047
NY	Lewis County	43.782706	-75.444132	36049
NY	Livingston County	42.729042	-77.778463	36051
NY	Madison County	42.910026	-75.663575	36053
NY	Monroe County	43.250347	-77.700518	36055
NY	Montgomery County	42.900891	-74.435357	36057
NY	Nassau County	40.729612	-73.589414	36059
NY	New York County	40.776642	-73.970187	36061
NY	Niagara County	43.272672	-78.812943	36063
NY	Oneida County	43.242727	-75.434282	36065
NY	Onondaga County	43.006516	-76.196134	36067
NY	Ontario County	42.856357	-77.303497	36069
NY	Orange County	41.40241	-74.306252	36071
NY	Orleans County	43.339906	-78.207028	36073
NY	Oswego County	43.461443	-76.209262	36075
NY	Otsego County	42.629776	-75.028841	36077
NY	Putnam County	41.427907	-73.743861	36079
NY	Queens County	40.654658	-73.841209	36081
NY	Rensselaer County	42.710421	-73.513845	36083
NY	Richmond County	40.561263	-74.1399	36085
NY	Rockland County	41.154628	-74.024662	36087
NY	St. Lawrence County	44.488112	-75.074311	36089
NY	Saratoga County	43.106135	-73.855387	36091
NY	Schenectady County	42.817552	-74.043559	36093
NY	Schoharie County	42.591294	-74.438172	36095
NY	Schuyler County	42.419776	-76.938603	36097
NY	Seneca County	42.782294	-76.827088	36099
NY	Steuben County	42.266725	-77.385525	36101
NY	Suffolk County	40.943554	-72.692218	36103
NY	Sullivan County	41.719993	-74.771577	36105
NY	Tioga County	42.178057	-76.297456	36107
NY	Tompkins County	42.453006	-76.473483	36109
NY	Ulster County	41.947212	-74.265458	36111
NY	Warren County	43.555105	-73.838139	36113
NY	Washington County	43.312377	-73.439428	36115
NY	Wayne County	43.218114	-77.049402	36117
NY	Westchester County	41.152686	-73.745753	36119
NY	Wyoming County	42.701365	-78.228576	36121
NY	Yates County	42.638237	-77.104324	36123
NC	Alamance County	36.043954	-79.400573	37001
NC	Alexander County	35.920951	-81.177467	37003
NC	Alleghany County	36.489356	-81.132299	37005
NC	Anson County	34.974972	-80.109763	37007
NC	Ashe County	36.443469	-81.499334	37009
NC	Avery County	36.07209	-81.920285	37011
NC	Beaufort County	35.482313	-76.842014	37013
NC	Bertie County	36.059043	-76.962364	37015
NC	Bladen County	34.591938	-78.539489	37017
NC	Brunswick County	34.038754	-78.227765	37019
NC	Buncombe County	35.609371	-82.530423	37021
NC	Burke County	35.746182	-81.70618	37023
NC	Cabarrus County	35.388346	-80.552728	37025
NC	Caldwell County	35.966396	-81.51254	37027
NC	Camden County	36.342344	-76.162488	37029
NC	Carteret County	34.858343	-76.53586	37031
NC	Caswell County	36.394298	-79.339609	37033
NC	Catawba County	35.661883	-81.214906	37035
NC	Chatham County	35.704994	-79.251454	37037
NC	Cherokee County	35.13715	-84.061449	37039
NC	Chowan County	36.128979	-76.602752	37041
NC	Clay County	35.052997	-83.752264	37043
NC	Cleveland County	35.33463	-81.557114	37045
NC	Columbus County	34.261602	-78.639308	37047
NC	Craven County	35.116829	-77.08132	37049
NC	Cumberland County	35.050192	-78.828719	37051
NC	Currituck County	36.372174	-75.941224	37053
NC	Dare County	35.606269	-75.767536	37055
NC	Davidson County	35.795131	-80.207107	37057
NC	Davie County	35.929355	-80.542552	37059
NC	Duplin County	34.934403	-77.933543	37061
NC	Durham County	36.033828	-78.878125	37063
NC	Edgecombe County	35.917077	-77.602742	37065
NC	Forsyth County	36.132466	-80.256961	37067
NC	Franklin County	36.088247	-78.283082	37069
NC	Gaston County	35.292834	-81.177364	37071
NC	Gates County	36.442135	-76.702355	37073
NC	Graham County	35.348364	-83.830915	37075
NC	Granville County	36.299884	-78.657634	37077
NC	Greene County	35.481959	-77.681688	37079
NC	Guilford County	36.079065	-79.788665	37081
NC	Halifax County	36.251438	-77.644842	37083
NC	Harnett County	35.36866	-78.871665	37085
NC	Haywood County	35.558882	-82.981307	37087
NC	Henderson County	35.336427	-82.479583	37089
NC	Hertford County	36.363517	-76.981616	37091
NC	Hoke County	35.017233	-79.241964	37093
NC	Hyde County	35.408157	-76.153687	37095
NC	Iredell County	35.806251	-80.874524	37097
NC	Jackson County	35.285454	-83.123966	37099
NC	Johnston County	35.513419	-78.367348	37101
NC	Jones County	35.032268	-77.356195	37103
NC	Lee County	35.476336	-79.172117	37105
NC	Lenoir County	35.240066	-77.635514	37107
NC	Lincoln County	35.488491	-81.226893	37109
NC	McDowell County	35.682268	-82.048045	37111
NC	Macon County	35.152959	-83.421901	37113
NC	Madison County	35.864206	-82.712631	37115
NC	Martin County	35.847301	-77.119602	37117
NC	Mecklenburg County	35.246862	-80.833832	37119
NC	Mitchell County	36.013102	-82.163554	37121
NC	Montgomery County	35.327548	-79.910752	37123
NC	Moore County	35.308273	-79.492723	37125
NC	Nash County	35.965945	-77.987555	37127
NC	New Hanover County	34.183445	-77.864204	37129
NC	Northampton County	36.421774	-77.398352	37131
NC	Onslow County	34.763109	-77.499469	37133
NC	Orange County	36.062525	-79.120033	37135
NC	Pamlico County	35.147575	-76.665268	37137
NC	Pasquotank County	36.265199	-76.260691	37139
NC	Pender County	34.512556	-77.888106	37141
NC	Perquimans County	36.180897	-76.403244	37143
NC	Person County	36.386357	-78.965633	37145
NC	Pitt County	35.59249	-77.372739	37147
NC	Polk County	35.277901	-82.167621	37149
NC	Randolph County	35.709915	-79.806215	37151
NC	Richmond County	35.004636	-79.755695	37153
NC	Robeson County	34.63921	-79.100881	37155
NC	Rockingham County	36.381806	-79.782754	37157
NC	Rowan County	35.641355	-80.521721	37159
NC	Rutherford County	35.402747	-81.919582	37161
NC	Sampson County	34.989298	-78.371261	37163
NC	Scotland County	34.840023	-79.477337	37165
NC	Stanly County	35.310449	-80.254374	37167
NC	Stokes County	36.393797	-80.269921	37169
NC	Surry County	36.415416	-80.686463	37171
NC	Swain County	35.568849	-83.465614	37173
NC	Transylvania County	35.210103	-82.816666	37175
NC	Tyrrell County	35.87042	-76.165345	37177
NC	Union County	34.99182	-80.530426	37179
NC	Vance County	36.365481	-78.405434	37181
NC	Wake County	35.789846	-78.650624	37183
NC	Warren County	36.398105	-78.099899	37185
NC	Washington County	35.844713	-76.572291	37187
NC	Watauga County	36.235368	-81.709888	37189
NC	Wayne County	35.35419	-78.00867	37191
NC	Wilkes County	36.208883	-81.166095	37193
NC	Wilson County	35.700357	-77.921598	37195
NC	Yadkin County	36.158765	-80.665164	37197
NC	Yancey County	35.889326	-82.303954	37199
ND	Adams County	46.096815	-102.533198	38001
ND	Barnes County	46.94255	-98.070195	38003
ND	Benson County	48.071743	-99.351152	38005
ND	Billings County	47.007044	-103.364016	38007
ND	Bottineau County	48.794412	-100.831257	38009
ND	Bowman County	46.110144	-103.505943	38011
ND	Burke County	48.786453	-102.520087	38013
ND	Burleigh County	46.978829	-100.469533	38015
ND	Cass County	46.927003	-97.252375	38017
ND	Cavalier County	48.768439	-98.46379	38019
ND	Dickey County	46.107756	-98.496518	38021
ND	Divide County	48.814754	-103.509326	38023
ND	Dunn County	47.354557	-102.612322	38025
ND	Eddy County	47.723436	-98.900474	38027
ND	Emmons County	46.284255	-100.237842	38029
ND	Foster County	47.471431	-98.872876	38031
ND	Golden Valley County	46.938924	-103.844612	38033
ND	Grand Forks County	47.926003	-97.450851	38035
ND	Grant County	46.357827	-101.639049	38037
ND	Griggs County	47.456334	-98.232286	38039
ND	Hettinger County	46.435704	-102.454238	38041
ND	Kidder County	46.938273	-99.731198	38043
ND	LaMoure County	46.464195	-98.526057	38045
ND	Logan County	46.469278	-99.504585	38047
ND	McHenry County	48.233842	-100.633267	38049
ND	McIntosh County	46.108682	-99.416487	38051
ND	McKenzie County	47.742475	-103.403215	38053
ND	McLean County	47.653206	-101.421914	38055
ND	Mercer County	47.307147	-101.833328	38057
ND	Morton County	46.710029	-101.310041	38059
ND	Mountrail County	48.210073	-102.364895	38061
ND	Nelson County	47.918667	-98.204428	38063
ND	Oliver County	47.118079	-101.33142	38065
ND	Pembina County	48.766896	-97.545405	38067
ND	Pierce County	48.238883	-99.966497	38069
ND	Ramsey County	48.266163	-98.739031	38071
ND	Ransom County	46.449276	-97.647554	38073
ND	Renville County	48.712781	-101.658152	38075
ND	Richland County	46.265219	-96.93796	38077
ND	Rolette County	48.768271	-99.840463	38079
ND	Sargent County	46.108204	-97.630051	38081
ND	Sheridan County	47.581359	-100.330986	38083
ND	Sioux County	46.110618	-101.061284	38085
ND	Slope County	46.445834	-103.462462	38087
ND	Stark County	46.817031	-102.662026	38089
ND	Steele County	47.451062	-97.71892	38091
ND	Stutsman County	46.972223	-98.956123	38093
ND	Towner County	48.682183	-99.248158	38095
ND	Traill County	47.446271	-97.164636	38097
ND	Walsh County	48.376979	-97.72223	38099
ND	Ward County	48.216686	-101.540537	38101
ND	Wells County	47.580851	-99.682213	38103
ND	Williams County	48.355765	-103.501333	38105
OH	Adams County	38.834468	-83.478082	39001
OH	Allen County	40.771627	-84.106103	39003
OH	Ashland County	40.843273	-82.270127	39005
OH	Ashtabula County	41.906637	-80.745592	39007
OH	Athens County	39.332755	-82.045885	39009
OH	Auglaize County	40.561309	-84.224018	39011
OH	Belmont County	40.017682	-80.967727	39013
OH	Brown County	38.931377	-83.866772	39015
OH	Butler County	39.439747	-84.565734	39017
OH	Carroll County	40.579884	-81.090787	39019
OH	Champaign County	40.132775	-83.767604	39021
OH	Clark County	39.917032	-83.783676	39023
OH	Clermont County	39.052054	-84.149485	39025
OH	Clinton County	39.416681	-83.804583	39027
OH	Columbiana County	40.770073	-80.778455	39029
OH	Coshocton County	40.29671	-81.930109	39031
OH	Crawford County	40.848524	-82.924783	39033
OH	Cuyahoga County	41.555037	-81.604957	39035
OH	Darke County	40.131467	-84.621191	39037
OH	Defiance County	41.321679	-84.486433	39039
OH	Delaware County	40.278941	-83.007462	39041
OH	Erie County	41.394143	-82.586835	39043
OH	Fairfield County	39.747694	-82.626685	39045
OH	Fayette County	39.555246	-83.461893	39047
OH	Franklin County	39.969875	-83.009086	39049
OH	Fulton County	41.597264	-84.124267	39051
OH	Gallia County	38.817046	-82.301746	39053
OH	Geauga County	41.499322	-81.173505	39055
OH	Greene County	39.687479	-83.894894	39057
OH	Guernsey County	40.056665	-81.497875	39059
OH	Hamilton County	39.196927	-84.544187	39061
OH	Hancock County	41.000217	-83.665947	39063
OH	Hardin County	40.660415	-83.664077	39065
OH	Harrison County	40.292318	-81.091565	39067
OH	Henry County	41.331584	-84.0689	39069
OH	Highland County	39.184422	-83.601359	39071
OH	Hocking County	39.490342	-82.483447	39073
OH	Holmes County	40.565597	-81.930001	39075
OH	Huron County	41.14508	-82.594641	39077
OH	Jackson County	39.013477	-82.614142	39079
OH	Jefferson County	40.399384	-80.763527	39081
OH	Knox County	40.40362	-82.422393	39083
OH	Lake County	41.778142	-81.19733	39085
OH	Lawrence County	38.603866	-82.517186	39087
OH	Licking County	40.091505	-82.483435	39089
OH	Logan County	40.387553	-83.766343	39091
OH	Lorain County	41.438805	-82.179722	39093
OH	Lucas County	41.682321	-83.468903	39095
OH	Madison County	39.89661	-83.400887	39097
OH	Mahoning County	41.01088	-80.770396	39099
OH	Marion County	40.588034	-83.168803	39101
OH	Medina County	41.116174	-81.899764	39103
OH	Meigs County	39.089807	-82.028397	39105
OH	Mercer County	40.535333	-84.632059	39107
OH	Miami County	40.053326	-84.228413	39109
OH	Monroe County	39.726253	-81.090983	39111
OH	Montgomery County	39.753736	-84.290591	39113
OH	Morgan County	39.624946	-81.861697	39115
OH	Morrow County	40.525266	-82.797729	39117
OH	Muskingum County	39.966046	-81.943506	39119
OH	Noble County	39.767232	-81.452493	39121
OH	Ottawa County	41.545495	-83.012613	39123
OH	Paulding County	41.118948	-84.582125	39125
OH	Perry County	39.743187	-82.237952	39127
OH	Pickaway County	39.648947	-83.052827	39129
OH	Pike County	39.071341	-83.052911	39131
OH	Portage County	41.16897	-81.196962	39133
OH	Preble County	39.73881	-84.644758	39135
OH	Putnam County	41.024533	-84.129879	39137
OH	Richland County	40.774159	-82.542781	39139
OH	Ross County	39.323895	-83.059538	39141
OH	Sandusky County	41.355319	-83.142776	39143
OH	Scioto County	38.814889	-82.998675	39145
OH	Seneca County	41.119992	-83.127547	39147
OH	Shelby County	40.33668	-84.204142	39149
OH	Stark County	40.814131	-81.365667	39151
OH	Summit County	41.121847	-81.534928	39153
OH	Trumbull County	41.306374	-80.7704	39155
OH	Tuscarawas County	40.447439	-81.471166	39157
OH	Union County	40.295901	-83.367042	39159
OH	Van Wert County	40.85552	-84.585775	39161
OH	Vinton County	39.252042	-82.485961	39163
OH	Warren County	39.425663	-84.16994	39165
OH	Washington County	39.450676	-81.490636	39167
OH	Wayne County	40.829661	-81.887194	39169
OH	Williams County	41.564959	-84.584324	39171
OH	Wood County	41.360183	-83.622682	39173
OH	Wyandot County	40.839782	-83.313681	39175
OK	Adair County	35.898043	-94.651026	40001
OK	Alfalfa County	36.729703	-98.323445	40003
OK	Atoka County	34.392469	-96.036558	40005
OK	Beaver County	36.748334	-100.483056	40007
OK	Beckham County	35.270601	-99.690057	40009
OK	Blaine County	35.877795	-98.429031	40011
OK	Bryan County	33.964004	-96.265135	40013
OK	Caddo County	35.16792	-98.381045	40015
OK	Canadian County	35.543354	-97.979889	40017
OK	Carter County	34.251848	-97.287927	40019
OK	Cherokee County	35.904367	-94.996796	40021
OK	Choctaw County	34.027699	-95.554079	40023
OK	Cimarron County	36.74839	-102.517698	40025
OK	Cleveland County	35.206376	-97.323088	40027
OK	Coal County	34.582861	-96.288039	40029
OK	Comanche County	34.66263	-98.476612	40031
OK	Cotton County	34.290676	-98.373438	40033
OK	Craig County	36.76389	-95.201553	40035
OK	Creek County	35.907398	-96.380177	40037
OK	Custer County	35.645601	-98.997386	40039
OK	Delaware County	36.393437	-94.808189	40041
OK	Dewey County	35.97796	-99.014385	40043
OK	Ellis County	36.224258	-99.750139	40045
OK	Garfield County	36.378132	-97.788741	40047
OK	Garvin County	34.70935	-97.312723	40049
OK	Grady County	35.021058	-97.88689	40051
OK	Grant County	36.788254	-97.788151	40053
OK	Greer County	34.933853	-99.552968	40055
OK	Harmon County	34.745971	-99.844194	40057
OK	Harper County	36.80035	-99.662805	40059
OK	Haskell County	35.232431	-95.109642	40061
OK	Hughes County	35.052934	-96.251183	40063
OK	Jackson County	34.594006	-99.412235	40065
OK	Jefferson County	34.105082	-97.83889	40067
OK	Johnston County	34.313455	-96.654254	40069
OK	Kay County	36.814885	-97.143862	40071
OK	Kingfisher County	35.949436	-97.934557	40073
OK	Kiowa County	34.921489	-98.981617	40075
OK	Latimer County	34.875137	-95.272262	40077
OK	Le Flore County	34.897356	-94.695074	40079
OK	Lincoln County	35.703117	-96.881392	40081
OK	Logan County	35.914277	-97.450952	40083
OK	Love County	33.957804	-97.245093	40085
OK	McClain County	35.016436	-97.449803	40087
OK	McCurtain County	34.117073	-94.766086	40089
OK	McIntosh County	35.369108	-95.671787	40091
OK	Major County	36.313119	-98.542015	40093
OK	Marshall County	34.027007	-96.770533	40095
OK	Mayes County	36.303804	-95.235638	40097
OK	Murray County	34.485766	-97.071557	40099
OK	Muskogee County	35.617551	-95.383911	40101
OK	Noble County	36.384901	-97.236335	40103
OK	Nowata County	36.789615	-95.613312	40105
OK	Okfuskee County	35.466804	-96.327762	40107
OK	Oklahoma County	35.554611	-97.409401	40109
OK	Okmulgee County	35.6435	-95.965947	40111
OK	Osage County	36.624299	-96.408112	40113
OK	Ottawa County	36.835764	-94.802681	40115
OK	Pawnee County	36.313704	-96.696669	40117
OK	Payne County	36.079225	-96.975255	40119
OK	Pittsburg County	34.92554	-95.74813	40121
OK	Pontotoc County	34.721421	-96.691804	40123
OK	Pottawatomie County	35.211391	-96.957004	40125
OK	Pushmataha County	34.377899	-95.408082	40127
OK	Roger Mills County	35.708554	-99.741572	40129
OK	Rogers County	36.377794	-95.601383	40131
OK	Seminole County	35.158366	-96.602857	40133
OK	Sequoyah County	35.502435	-94.750757	40135
OK	Stephens County	34.481361	-97.855607	40137
OK	Texas County	36.746317	-101.483855	40139
OK	Tillman County	34.371085	-98.931701	40141
OK	Tulsa County	36.120318	-95.941813	40143
OK	Wagoner County	35.963388	-95.514201	40145
OK	Washington County	36.704403	-95.906253	40147
OK	Washita County	35.289908	-98.992272	40149
OK	Woods County	36.726984	-98.863649	40151
OK	Woodward County	36.425619	-99.273661	40153
OR	Baker County	44.703427	-117.691933	41001
OR	Benton County	44.493882	-123.424664	41003
OR	Clackamas County	45.160493	-122.195127	41005
OR	Clatsop County	46.024509	-123.705037	41007
OR	Columbia County	45.941932	-123.081079	41009
OR	Coos County	43.18591	-124.094133	41011
OR	Crook County	44.163054	-120.371585	41013
OR	Curry County	42.466439	-124.210929	41015
OR	Deschutes County	43.915118	-121.225575	41017
OR	Douglas County	43.286328	-123.154476	41019
OR	Gilliam County	45.382955	-120.276246	41021
OR	Grant County	44.496326	-119.014057	41023
OR	Harney County	43.064449	-118.987169	41025
OR	Hood River County	45.511775	-121.655976	41027
OR	Jackson County	42.411621	-122.675611	41029
OR	Jefferson County	44.645151	-121.178632	41031
OR	Josephine County	42.386983	-123.57162	41033
OR	Klamath County	42.683761	-121.646168	41035
OR	Lake County	42.788401	-120.38979	41037
OR	Lane County	43.928334	-122.897581	41039
OR	Lincoln County	44.641061	-123.911212	41041
OR	Linn County	44.488898	-122.537208	41043
OR	Malheur County	43.188625	-117.603191	41045
OR	Marion County	44.900898	-122.57626	41047
OR	Morrow County	45.425496	-119.602311	41049
OR	Multnomah County	45.547711	-122.417363	41051
OR	Polk County	44.900372	-123.39864	41053
OR	Sherman County	45.399216	-120.678512	41055
OR	Tillamook County	45.45589	-123.759299	41057
OR	Umatilla County	45.5912	-118.73388	41059
OR	Union County	45.304081	-117.999149	41061
OR	Wallowa County	45.593753	-117.18558	41063
OR	Wasco County	45.164536	-121.165069	41065
OR	Washington County	45.553542	-123.097615	41067
OR	Wheeler County	44.736415	-120.026861	41069
OR	Yamhill County	45.247827	-123.316399	41071
PA	Adams County	39.869437	-77.21775	42001
PA	Allegheny County	40.469757	-79.980451	42003
PA	Armstrong County	40.81238	-79.464129	42005
PA	Beaver County	40.68414	-80.350721	42007
PA	Bedford County	39.998634	-78.494747	42009
PA	Berks County	40.413957	-75.92686	42011
PA	Blair County	40.498683	-78.309597	42013
PA	Bradford County	41.791504	-76.502123	42015
PA	Bucks County	40.336887	-75.10706	42017
PA	Butler County	40.913847	-79.918978	42019
PA	Cambria County	40.510209	-78.710488	42021
PA	Cameron County	41.438291	-78.198323	42023
PA	Carbon County	40.918367	-75.705039	42025
PA	Centre County	40.909322	-77.847667	42027
PA	Chester County	39.974029	-75.749751	42029
PA	Clarion County	41.198159	-79.420369	42031
PA	Clearfield County	41.006862	-78.477724	42033
PA	Clinton County	41.239508	-77.629009	42035
PA	Columbia County	41.045517	-76.40426	42037
PA	Crawford County	41.687876	-80.107795	42039
PA	Cumberland County	40.164805	-77.263442	42041
PA	Dauphin County	40.412565	-76.792634	42043
PA	Delaware County	39.916685	-75.398818	42045
PA	Elk County	41.427332	-78.653937	42047
PA	Erie County	42.117952	-80.096386	42049
PA	Fayette County	39.918911	-79.640253	42051
PA	Forest County	41.513304	-79.249705	42053
PA	Franklin County	39.926772	-77.724521	42055
PA	Fulton County	39.91075	-78.122617	42057
PA	Greene County	39.847707	-80.225655	42059
PA	Huntingdon County	40.422311	-77.968595	42061
PA	Indiana County	40.651432	-79.087545	42063
PA	Jefferson County	41.138028	-79.012419	42065
PA	Juniata County	40.530673	-77.400438	42067
PA	Lackawanna County	41.436636	-75.608768	42069
PA	Lancaster County	40.041992	-76.250198	42071
PA	Lawrence County	40.992735	-80.334446	42073
PA	Lebanon County	40.371448	-76.464819	42075
PA	Lehigh County	40.614241	-75.590627	42077
PA	Luzerne County	41.173078	-75.976053	42079
PA	Lycoming County	41.343882	-77.055262	42081
PA	McKean County	41.81459	-78.572463	42083
PA	Mercer County	41.300014	-80.252786	42085
PA	Mifflin County	40.601615	-77.651832	42087
PA	Monroe County	41.05624	-75.329065	42089
PA	Montgomery County	40.209999	-75.370201	42091
PA	Montour County	41.029284	-76.665225	42093
PA	Northampton County	40.752791	-75.307447	42095
PA	Northumberland County	40.851524	-76.709877	42097
PA	Perry County	40.39778	-77.266328	42099
PA	Philadelphia County	40.009376	-75.133346	42101
PA	Pike County	41.325949	-75.031514	42103
PA	Potter County	41.748587	-77.894436	42105
PA	Schuylkill County	40.703682	-76.217788	42107
PA	Snyder County	40.755412	-77.07302	42109
PA	Somerset County	39.981297	-79.028486	42111
PA	Sullivan County	41.439285	-76.511717	42113
PA	Susquehanna County	41.819665	-75.800969	42115
PA	Tioga County	41.766858	-77.257288	42117
PA	Union County	40.962179	-77.055475	42119
PA	Venango County	41.400714	-79.765813	42121
PA	Warren County	41.834298	-79.298182	42123
PA	Washington County	40.200005	-80.252132	42125
PA	Wayne County	41.646602	-75.292493	42127
PA	Westmoreland County	40.311068	-79.466688	42129
PA	Wyoming County	41.525167	-76.008682	42131
PA	York County	39.921751	-76.728889	42133
RI	Bristol County	41.70684	-71.286687	44001
RI	Kent County	41.675118	-71.580282	44003
RI	Newport County	41.501045	-71.283063	44005
RI	Providence County	41.869768	-71.578625	44007
RI	Washington County	41.396792	-71.620282	44009
SC	Abbeville County	34.229041	-82.454058	45001
SC	Aiken County	33.550013	-81.632983	45003
SC	Allendale County	32.979757	-81.363265	45005
SC	Anderson County	34.521235	-82.638603	45007
SC	Bamberg County	33.203021	-81.053161	45009
SC	Barnwell County	33.260552	-81.434228	45011
SC	Beaufort County	32.358112	-80.689422	45013
SC	Berkeley County	33.2077	-79.953655	45015
SC	Calhoun County	33.67478	-80.780347	45017
SC	Charleston County	32.800458	-79.94248	45019
SC	Cherokee County	35.049796	-81.607647	45021
SC	Chester County	34.689339	-81.161213	45023
SC	Chesterfield County	34.637018	-80.159227	45025
SC	Clarendon County	33.664682	-80.217889	45027
SC	Colleton County	32.849386	-80.656402	45029
SC	Darlington County	34.332185	-79.962115	45031
SC	Dillon County	34.390164	-79.37521	45033
SC	Dorchester County	33.082186	-80.404697	45035
SC	Edgefield County	33.779453	-81.959637	45037
SC	Fairfield County	34.395669	-81.127001	45039
SC	Florence County	34.028535	-79.710233	45041
SC	Georgetown County	33.417531	-79.296333	45043
SC	Greenville County	34.892645	-82.372077	45045
SC	Greenwood County	34.155796	-82.127876	45047
SC	Hampton County	32.778334	-81.143822	45049
SC	Horry County	33.909269	-78.976675	45051
SC	Jasper County	32.430591	-81.021629	45053
SC	Kershaw County	34.338356	-80.590885	45055
SC	Lancaster County	34.686818	-80.703688	45057
SC	Laurens County	34.483676	-82.005498	45059
SC	Lee County	34.15864	-80.251209	45061
SC	Lexington County	33.892309	-81.272974	45063
SC	McCormick County	33.897599	-82.316196	45065
SC	Marion County	34.08362	-79.354001	45067
SC	Marlboro County	34.60167	-79.679435	45069
SC	Newberry County	34.289881	-81.599676	45071
SC	Oconee County	34.748766	-83.06154	45073
SC	Orangeburg County	33.436135	-80.802913	45075
SC	Pickens County	34.885368	-82.723377	45077
SC	Richland County	34.029095	-80.898037	45079
SC	Saluda County	34.005278	-81.727903	45081
SC	Spartanburg County	34.932014	-81.991624	45083
SC	Sumter County	33.91614	-80.382376	45085
SC	Union County	34.690374	-81.615864	45087
SC	Williamsburg County	33.626462	-79.716474	45089
SC	York County	34.970188	-81.183187	45091
SD	Aurora County	43.724719	-98.577587	46003
SD	Beadle County	44.418265	-98.279422	46005
SD	Bennett County	43.186912	-101.677181	46007
SD	Bon Homme County	42.985714	-97.884175	46009
SD	Brookings County	44.376675	-96.797797	46011
SD	Brown County	45.589254	-98.352175	46013
SD	Brule County	43.729873	-99.092909	46015
SD	Buffalo County	44.044306	-99.203998	46017
SD	Butte County	44.896226	-103.501436	46019
SD	Campbell County	45.785575	-100.002107	46021
SD	Charles Mix County	43.206185	-98.595143	46023
SD	Clark County	44.855211	-97.724912	46025
SD	Clay County	42.91615	-96.980468	46027
SD	Codington County	44.966285	-97.198837	46029
SD	Corson County	45.685671	-101.179665	46031
SD	Custer County	43.684943	-103.46225	46033
SD	Davison County	43.680439	-98.155868	46035
SD	Day County	45.355161	-97.58143	46037
SD	Deuel County	44.75629	-96.690239	46039
SD	Dewey County	45.148049	-100.837953	46041
SD	Douglas County	43.391506	-98.358433	46043
SD	Edmunds County	45.41168	-99.205362	46045
SD	Fall River County	43.221619	-103.512609	46047
SD	Faulk County	45.065476	-99.153564	46049
SD	Grant County	45.172637	-96.772261	46051
SD	Gregory County	43.175142	-99.206591	46053
SD	Haakon County	44.288097	-101.540856	46055
SD	Hamlin County	44.680619	-97.178598	46057
SD	Hand County	44.546713	-99.004575	46059
SD	Hanson County	43.680612	-97.796845	46061
SD	Harding County	45.596611	-103.473871	46063
SD	Hughes County	44.384452	-99.975684	46065
SD	Hutchinson County	43.33671	-97.749383	46067
SD	Hyde County	44.537174	-99.472736	46069
SD	Jackson County	43.677506	-101.626323	46071
SD	Jerauld County	44.06341	-98.62317	46073
SD	Jones County	43.951991	-100.686138	46075
